id,en,it,fr,source,context
body.electros.td.1,Operating System,,,electros.html,<td>
body.electros.td.10,Expanding,,,electros.html,<td>
body.electros.td.11,Shared core services; not every workflow is available in both yet,,,electros.html,<td>
body.electros.td.12,Licensing,,,electros.html,<td>
body.electros.td.13,Free,,,electros.html,<td>
body.electros.td.14,Free with your Elemento account,,,electros.html,<td>
body.electros.td.2,Full Support,,,electros.html,<td>
body.electros.td.3,"Linux, macOS, Windows",,,electros.html,<td>
body.electros.td.4,VM Access Protocols,,,electros.html,<td>
body.electros.td.5,Full Support,,,electros.html,<td>
body.electros.td.6,"SSH, VNC, RDP",,,electros.html,<td>
body.electros.td.7,4K Streaming (future),,,electros.html,<td>
body.electros.td.8,In Development,,,electros.html,<td>
body.electros.td.9,CLI vs. GUI coverage,,,electros.html,<td>
body.electros.th.1,Feature,,,electros.html,<th>
body.electros.th.2,Support Level,,,electros.html,<th>
body.electros.th.3,Details,,,electros.html,<th>
body.electros.ui.1,The Metacloud Control Plane,,,electros.html,class
body.electros.ui.10,x64,,,electros.html,class
body.electros.ui.11,x64 Package,,,electros.html,class
body.electros.ui.12,ARM64 Package,,,electros.html,class
body.electros.ui.13,Download Electros,,,electros.html,class
body.electros.ui.14,Learn More,,,electros.html,class
body.electros.ui.15,Book a call,,,electros.html,class
body.electros.ui.2,"Electros is the operational core of the Elemento platform. It federates existing resources and exposes them through one governance, orchestration and brokerage model.",,,electros.html,class
body.electros.ui.3,Book an Electros Demo,,,electros.html,class
body.electros.ui.4,Connect Your First Infrastructure,,,electros.html,class
body.electros.ui.5,Download Electros Now,,,electros.html,class
body.electros.ui.6,x64 AppImage,,,electros.html,class
body.electros.ui.7,ARM64 AppImage,,,electros.html,class
body.electros.ui.8,Intel (x64),,,electros.html,class
body.electros.ui.9,Apple Silicon (ARM64),,,electros.html,class
body.forms_getintouch.button.1,Send Message,,,forms/getintouch.html,<button>
body.forms_getintouch.h1.1,Get in Touch,,,forms/getintouch.html,<h1>
body.forms_getintouch.h4.1,📧 Message Sent!,,,forms/getintouch.html,<h4>
body.forms_getintouch.label.1,First Name *,,,forms/getintouch.html,<label>
body.forms_getintouch.label.2,Last Name *,,,forms/getintouch.html,<label>
body.forms_getintouch.label.3,Email Address *,,,forms/getintouch.html,<label>
body.forms_getintouch.label.4,Company,,,forms/getintouch.html,<label>
body.forms_getintouch.label.5,Subject *,,,forms/getintouch.html,<label>
body.forms_getintouch.label.6,Message *,,,forms/getintouch.html,<label>
body.forms_getintouch.label.7,Subscribe to our newsletter for updates and insights,,,forms/getintouch.html,<label>
body.forms_getintouch.label.8,"I agree to the Terms and Conditions (IT) , Privacy Policy , and Cookie Policy *",,,forms/getintouch.html,<label>
body.forms_getintouch.p.1,We'd love to hear from you,,,forms/getintouch.html,<p>
body.forms_getintouch.p.2,Thank you for reaching out. We'll get back to you within 24 hours.,,,forms/getintouch.html,<p>
body.forms_getintouch.p.3,Please complete all required fields and the security challenge.,,,forms/getintouch.html,<p>
body.forms_getintouch.p.4,${message},,,forms/getintouch.html,<p>
body.forms_provider-candidature.button.1,Submit Candidature,,,forms/provider-candidature.html,<button>
body.forms_provider-candidature.h1.1,Join the Atomosphere,,,forms/provider-candidature.html,<h1>
body.forms_provider-candidature.h3.1,Company Information,,,forms/provider-candidature.html,<h3>
body.forms_provider-candidature.h3.2,Primary Contact,,,forms/provider-candidature.html,<h3>
body.forms_provider-candidature.h3.3,Cloud Services Offered,,,forms/provider-candidature.html,<h3>
body.forms_provider-candidature.h3.4,Technical Capabilities,,,forms/provider-candidature.html,<h3>
body.forms_provider-candidature.h3.5,Business Information,,,forms/provider-candidature.html,<h3>
body.forms_provider-candidature.h3.6,Integration Readiness,,,forms/provider-candidature.html,<h3>
body.forms_provider-candidature.h3.7,Additional Information,,,forms/provider-candidature.html,<h3>
body.forms_provider-candidature.h4.1,Virtual Machine Management,,,forms/provider-candidature.html,<h4>
body.forms_provider-candidature.h4.2,Storage Services,,,forms/provider-candidature.html,<h4>
body.forms_provider-candidature.h4.3,Networking Services,,,forms/provider-candidature.html,<h4>
body.forms_provider-candidature.h4.4,Container & Orchestration,,,forms/provider-candidature.html,<h4>
body.forms_provider-candidature.label.1,Company Name *,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.10,Compute Instances,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.11,Auto Scaling,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.12,Load Balancing,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.13,Backup & Recovery,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.14,Object Storage,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.15,Block Storage,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.16,File Storage,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.17,CDN Services,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.18,Virtual Private Cloud,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.19,VPN Services,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.2,Company Website *,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.20,DNS Services,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.21,Firewall Services,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.22,Kubernetes (K8s),,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.23,Docker Support,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.24,Container Registry,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.25,Serverless Containers,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.26,Number of Data Centers,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.27,Number of Regions,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.28,API Availability,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.29,Compliance Standards,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.3,Founded Year,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.30,ISO 27001,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.31,SOC 2,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.32,GDPR,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.33,HIPAA,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.34,PCI DSS,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.35,Target Markets,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.36,Enterprise,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.37,Small & Medium Business,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.38,Startups,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.39,Government,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.4,Number of Employees,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.40,Education,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.41,Geographic Coverage,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.42,Pricing Model,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.43,Expected Integration Timeline,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.44,Technical Team Size,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.45,API Documentation Quality,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.46,Unique Value Proposition,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.47,Success Stories,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.48,Integration Challenges,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.49,"I agree to the Terms and Conditions (IT) , Privacy Policy , and Cookie Policy *",,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.5,Company Description *,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.50,Subscribe to Elemento updates and integration news,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.6,Contact Name *,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.7,Job Title *,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.8,Email Address *,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.label.9,Phone Number,,,forms/provider-candidature.html,<label>
body.forms_provider-candidature.p.1,Submit your candidature to become a certified Elemento cloud provider,,,forms/provider-candidature.html,<p>
body.forms_provider-candidature.p.2,Please complete all required fields.,,,forms/provider-candidature.html,<p>
body.forms_provider-candidature.p.3,${message},,,forms/provider-candidature.html,<p>
body.forms_provider-success.h1.1,Candidature Submitted,,,forms/provider-success.html,<h1>
body.forms_provider-success.h3.1,What happens next?,,,forms/provider-success.html,<h3>
body.forms_provider-success.h4.1,Questions?,,,forms/provider-success.html,<h4>
body.forms_provider-success.li.1,Review Process: Our team will review your candidature within 5-7 business days,,,forms/provider-success.html,<li>
body.forms_provider-success.li.2,Technical Assessment: We'll evaluate your cloud services and technical capabilities,,,forms/provider-success.html,<li>
body.forms_provider-success.li.3,"Integration Planning: If approved, we'll work together on integration requirements",,,forms/provider-success.html,<li>
body.forms_provider-success.li.4,Certification: Complete the Elemento provider certification process,,,forms/provider-success.html,<li>
body.forms_provider-success.li.5,Go Live: Launch your services on the Elemento Atomosphere,,,forms/provider-success.html,<li>
body.forms_provider-success.p.1,Thank you for your interest in joining the Elemento Atomosphere,,,forms/provider-success.html,<p>
body.forms_provider-success.p.2,"If you have any questions about the process, please contact our partnership team:",,,forms/provider-success.html,<p>
body.forms_provider-success.p.3,Email: partnerships@elemento.cloud,,,forms/provider-success.html,<p>
body.forms_provider-success.p.4,Response Time: Within 24 hours,,,forms/provider-success.html,<p>
body.forms_provider-success.ui.1,Return to Homepage,,,forms/provider-success.html,class
body.forms_provider-success.ui.2,Learn More About Atomosphere,,,forms/provider-success.html,class
body.forms_signup.button.1,Get Started,,,forms/signup.html,<button>
body.forms_signup.h1.1,Join Elemento,,,forms/signup.html,<h1>
body.forms_signup.label.1,First Name *,,,forms/signup.html,<label>
body.forms_signup.label.2,Last Name *,,,forms/signup.html,<label>
body.forms_signup.label.3,Email Address *,,,forms/signup.html,<label>
body.forms_signup.label.4,Company,,,forms/signup.html,<label>
body.forms_signup.label.5,Role,,,forms/signup.html,<label>
body.forms_signup.label.6,Primary Use Case,,,forms/signup.html,<label>
body.forms_signup.label.7,Subscribe to our newsletter for updates and insights,,,forms/signup.html,<label>
body.forms_signup.label.8,"I agree to the Terms and Conditions (IT) , Privacy Policy , and Cookie Policy *",,,forms/signup.html,<label>
body.forms_signup.p.1,Get started with the future of cloud computing,,,forms/signup.html,<p>
body.forms_signup.p.2,Please complete all required fields.,,,forms/signup.html,<p>
body.forms_signup.p.3,${message},,,forms/signup.html,<p>
body.grazie_atomos-demo.h1.1,Prenotazione Confermata!,,,grazie/atomos-demo-it/index.html,<h1>
body.grazie_atomos-demo.p.1,È tutto pronto per il tuo approfondimento su AtomOS. Ti abbiamo appena inviato un'email di conferma con i dettagli.,,,grazie/atomos-demo-it/index.html,<p>
body.grazie_atomos-demo.p.2,🔔 Cosa fare ora: Controlla la tua casella di posta e accetta l'invito in calendario per assicurarti che l'appuntamento sia salvato correttamente. A presto!,,,grazie/atomos-demo-it/index.html,<p>
